0.86	0.78	-0.270089
0.86	0.8	-0.231178
0.88	0.5	-0.258638
0.88	0.52	-0.30912
0.88	0.54	-0.358533
0.88	0.56	-0.390848
0.88	0.5800000000000001	-0.407678
0.88	0.6	-0.416383
0.88	0.62	-0.416614
0.88	0.64	-0.410416
0.88	0.66	-0.405568
0.88	0.68	-0.386233
0.88	0.7000000000000001	-0.364626
0.88	0.72	-0.341587
0.88	0.74	-0.302944
0.88	0.76	-0.278596
0.88	0.78	-0.255051
0.88	0.8	-0.207074
0.9	0.5	-0.235032
0.9	0.52	-0.301361
0.9	0.54	-0.342559
0.9	0.56	-0.369591
0.9	0.5800000000000001	-0.389889
0.9	0.6	-0.400334
0.9	0.62	-0.403387
0.9	0.64	-0.399131
0.9	0.66	-0.37906
0.9	0.68	-0.359569
0.9	0.7000000000000001	-0.340909
0.9	0.72	-0.305265
0.9	0.74	-0.28317
0.9	0.76	-0.246155
0.9	0.78	-0.196787
0.9	0.8	-0.17274
0.9199999999999999	0.5	-0.230319
0.9199999999999999	0.52	-0.276183
0.9199999999999999	0.54	-0.324906
0.9199999999999999	0.56	-0.354423
0.9199999999999999	0.5800000000000001	-0.375979
0.9199999999999999	0.6	-0.382548
0.9199999999999999	0.62	-0.384052
0.9199999999999999	0.64	-0.374533
0.9199999999999999	0.66	-0.360144
0.9199999999999999	0.68	-0.339511
0.9199999999999999	0.7000000000000001	-0.31363
0.9199999999999999	0.72	-0.285748
0.9199999999999999	0.74	-0.259816
0.9199999999999999	0.76	-0.223439
0.9199999999999999	0.78	-0.175463
0.9199999999999999	0.8	-0.150472
0.94	0.5	-0.208964
0.94	0.52	-0.267472
0.94	0.54	-0.307416
0.94	0.56	-0.331394
0.94	0.5800000000000001	-0.355019
0.94	0.6	-0.360371
0.94	0.62	-0.366454
0.94	0.64	-0.353756
0.94	0.66	-0.335381
0.94	0.68	-0.317898
0.94	0.7000000000000001	-0.297262
0.94	0.72	-0.266924
0.94	0.74	-0.23015
0.94	0.76	-0.170422
0.94	0.78	-0.141639
0.94	0.8	-0.0971572
0.96	0.5	-0.187379
0.96	0.52	-0.243586
0.96	0.54	-0.284547
0.96	0.56	-0.310859
0.96	0.5800000000000001	-0.325015
0.96	0.6	-0.333783
0.96	0.62	-0.343629
0.96	0.64	-0.331384
0.96	0.66	-0.307405
0.96	0.68	-0.287228
0.96	0.7000000000000001	-0.251211
0.96	0.72	-0.248104
0.96	0.74	-0.182606
0.96	0.76	-0.151075
0.96	0.78	-0.102468
0.96	0.8	-0.0446582
0.98	0.5	-0.168358
0.98	0.52	-0.221714
0.98	0.54	-0.259577
0.98	0.56	-0.283895
0.98	0.5800000000000001	-0.298203
0.98	0.6	-0.30785
0.98	0.62	-0.309681
0.98	0.64	-0.297822
0.98	0.66	-0.278373
0.98	0.68	-0.242847
0.98	0.7000000000000001	-0.222184
0.98	0.72	-0.203925
0.98	0.74	-0.133644
0.98	0.76	-0.117768
0.98	0.78	-0.0702948
0.98	0.8	-0.016643
1.0	0.5	-0.143568
1.0	0.52	-0.194102
1.0	0.54	-0.232144
1.0	0.56	-0.256967
1.0	0.5800000000000001	-0.271656
1.0	0.6	-0.273245
1.0	0.62	-0.271642
1.0	0.64	-0.269896
1.0	0.66	-0.239323
1.0	0.68	-0.218914
1.0	0.7000000000000001	-0.188075
1.0	0.72	-0.14957
1.0	0.74	-0.105998
1.0	0.76	-0.0865434
1.0	0.78	-0.0133566
1.0	0.8	0.0686842
